	gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
0	1.058939863037624	2.1427384230722604	1.357627857710891	0.9423715979818312	1.5239208088409797	1.0958351509317303	0.9167969115740322	1.4585058012298986	1.6573808278406577	0.59435025935128	1.2041273905922147	1.0421561249041145	1.406708109132698	1.376783811247561	0.8925823179543579	1.1694651855625418	1.6933732693588563	1.1036448013845177	2.221093939656786	0.8388111877454179	1.4055615360406215	0.9918525176332372	1.286846137530756	1.4350442887379589	0.6690189743688995	1.1451085753059984	1.231455074653268	1.1658577588432126	2.009390139875414	1.6140035419068404	1.7643964957966691	1.287534100976009	1.5228797658022375	1.4194127993499452	1.3131242328390518	1.4544500207512665	1.6463926843544356	1.341716884006383	1.524983147484794	1.2446166298721586	1.3522333010349237	1.1761261435329795	1.353305241835077	2.209835787455344	0.7206358040218924	1.518560054344808	1.355370855097095	1.1025964141105178	1.3333386729787091	1.447020478004938	0.9480563811288648	1.5429605990373347	1.2973720550265688	1.336349066838657	1.2611168815995746	1.0733285636603818	1.5457602703053828	1.586879254991704	0.9905170904284514	0.789437880081234	1.3429629003367227	1.0750688057211484	1.663169994959842	1.8269352184050895	1.1752797736535234	1.296406490310862	1.3190451603984097	1.76463256821018	1.0417655432470672	1.0330637176547717	1.702414421555604	1.4310684644966507	0.8976481479323851	1.6349056745933048	1.302883117840236	1.2645501683844844	1.2780590821866866	1.2843257410866669	0.9202070949815078	0.990237963492639	1.4368321151097685	1.4318604927399998	0.918130611782054	1.0413896358350914	0.9950818819603636	1.904443953440012	1.85665644098041	1.659217318383778	1.1027035921952113	1.1929982805101538	1.2935393840244338	1.251038797042171	1.1952141342814626	1.2739162750580977	1.1861768828371273	0.9118111972371284	1.725183978447064	1.3711228462683362	1.2068869974962346	1.873789329322242
2	0.7556257599976595	2.1642918887115927	1.0673793239007068	1.456489891251994	1.4663526883530775	0.8266716436915831	0.8882094840951582	1.5457518098275251	1.9081976832358571	0.5418424893640605	0.6646747196267575	0.7576169687681602	1.3759226048214526	1.8093869359512025	1.3507054277966553	1.6603379368133029	1.8617670571755949	1.1635796455685623	2.283220792380105	1.1799943126959471	1.54181770916984	0.8970938558400716	1.3294135024304743	1.5501979020534875	1.3083280272194364	1.0309041714452083	1.0580565628404257	1.462308000390783	2.20514603857328	1.645868576985005	1.4437534443607083	1.5230342669987509	1.7303834263553723	0.924296556490948	0.8650273567938664	1.4600469246861132	1.93660564794576	1.303583533847259	1.3835566050802577	1.44059626185703	1.455948633789184	0.8740207448163125	1.422717975831783	2.29945628519976	0.4040665287299039	1.0896236577001146	1.445948579081835	0.7641649766063443	1.5159636156806011	0.9568921272751476	1.1751305560517564	1.1525320206272949	1.54070334449068	1.182496681258423	1.5865758981114726	1.2686708419033723	1.4070040126524248	1.6303591221675124	1.282233298427746	1.2721128234535262	1.578064942962205	1.4269368576045176	1.9289271808055024	1.4680214409455976	1.38302290348369	0.8022239391993673	1.305377019334827	1.8115360290339104	1.032621852303301	1.0883467609036166	1.6000887761871576	1.4252730469003874	1.2265025414444342	1.124231746994929	1.08290909864328	1.2123887660772856	1.758588976359465	1.4579544549170425	1.2032111776112724	0.755417993344211	1.0665800966688792	1.4486512865250405	0.8917470899262463	1.186943316378699	1.2453487770478882	1.4252025877584074	1.68290094504165	1.95323251464109	0.7227620145780378	1.4635277600521237	1.2150257721280753	1.0108855290132477	1.172764367612941	1.2549821031779385	1.2641569788392897	1.085058671770004	1.3031422760027376	1.4076131740763898	1.0876781302679557	1.621918274811018
3	0.8209094307621054	2.01147730762673	1.2492986135704176	1.1814452214653317	2.1328010708414444	0.9793417519267182	0.7822527949156717	1.1959371401420935	1.4387739885716937	0.6917917732712352	1.2440063022020278	1.3278773651659983	1.001607305296751	1.4445440553221078	1.2984605980096766	1.1692647606297288	1.532259605817798	0.915359068978642	2.1260082444301136	0.8676554097064626	1.829930427965694	1.008676059723411	1.4019185129232334	2.0651997453411743	1.503883008610008	1.2546966314772638	1.2981282156408624	1.0680460309914015	1.938309373156112	1.6662411919720896	1.3173649023925282	1.2198690038141198	1.949656907626902	1.1006776893617514	1.2442867891501246	1.313506319780576	1.619204374531832	1.2479455285430738	1.473219536609818	1.425062390810068	1.2004835652406254	1.633573553211273	1.7489244670272277	2.294227060948624	0.9724556541726996	1.099117324359986	1.511716873432654	0.9546747256344792	1.7265937863247545	1.191582569265199	1.3275511430968918	1.2381006631457996	1.3847007813488303	1.1288661539230087	1.5953757720080766	1.448623681659986	1.439187032523097	1.611708759615946	0.8996327844441451	1.2370505153966256	1.4878759106085853	0.8124448949594738	1.3563479581366311	1.596817619863964	1.1158514123585617	0.8384052964127262	1.2633754041085363	1.4346402238099032	0.7985102642777754	1.477194243718746	1.040221442031296	1.79878359519762	1.28809084850054	1.3584635053774954	0.98366618048288	1.525967626388772	1.4783494195523113	1.1504033531411844	1.213406035358739	1.3169387495077882	1.3055687822734892	1.3381360010567005	1.1723586939434585	1.4578858995215478	1.08209348994144	1.71025975475188	2.029992404966986	1.843419307105268	1.2387948479456945	1.453696996105852	1.1604377428026946	1.152624228645044	1.089500927259901	1.407118870164218	1.0751386292220386	1.1652426320586944	1.6657685228121095	1.790623535409896	1.705376381605913	1.432901629950594
4	1.0114802200408568	2.065869207682554	1.2722532647406444	1.2241819813301578	2.1559060803120342	1.171498734979707	0.8862147744136502	0.9320813113955352	1.445630421282122	0.6767423456859232	1.1545741611524556	1.2620679692750756	1.327387069629577	1.2625300082793234	1.2922102403680928	1.232614108638028	1.510353970130946	0.862240922514521	1.885776261635414	1.0051158598709038	1.865974395946124	1.1368017288092265	1.2034953318062915	2.260170721703016	1.480626979032974	1.4548390917834308	1.2067552241262098	0.8299237684146099	1.7929671173507038	1.4471409505646098	1.182613924033244	1.4741997309471622	2.053562237223516	1.3245202748939822	1.336020644169395	1.1835188618918746	1.478310637716486	1.631337092258086	1.374166156286472	1.563262529274208	1.3038675909742452	1.4366033387160226	1.792959683195806	2.292964920186988	1.094579358406778	1.0772077428550029	1.5527490341527703	1.190125209722023	1.5389248607510786	1.3081374152645506	1.4017139441084665	1.1640160010166798	1.4236658746974782	1.0663774590720858	1.586956713806674	1.431201153904092	1.8392719291287445	2.080376829871244	0.8493694985542127	1.2139256299208232	1.060996757746826	0.9200530098449792	1.2540204320804762	1.77922072545736	1.1660462613370162	0.7979951697793648	1.3509154184765584	1.688933165669019	0.8172203591775821	1.2729760113140127	1.1253300499738166	1.779037299488042	1.2071241432872888	1.3367373269624117	0.9260484281810047	1.712670956021198	1.4109648393206595	1.16765542876769	1.5303380557672772	1.34594758038348	1.1798664943799086	1.3292304428615682	1.0048654729298565	1.177792485440167	1.16784813469123	1.9634541166392343	1.7548718555433642	1.673436992412758	1.612028433328078	1.1324156436146786	0.9480658310514264	1.206661479809526	1.3744080647320305	1.35261268583541	0.9220859840826474	0.97473410049837	1.6821957358002202	1.7551432271537517	1.672364069217514	1.779684869196402
5	1.231786546475504	2.088784730522275	1.0687642191863451	1.056117543062128	2.02903259982813	0.6060851215449082	0.998997000059482	1.3748691142609497	1.0813211038499382	0.5727411322779117	1.1426206822780092	0.9782396800562136	1.324714491272296	1.2315459240784368	0.6479601133603682	1.6890419941061725	1.5770022509487247	1.0676846329309255	1.663116481164045	1.1447257832935969	1.5704987659957728	0.8602537804660998	1.0592887590183215	2.1267814559461278	1.1790837835438186	1.1375267899156865	1.5402840105990918	0.6431860155376627	1.84446510929732	1.2554989058483923	1.5949051599070725	1.46906660294282	2.274078520534215	1.2333154105866095	1.1364149040178924	1.4012404968125407	1.85999790967861	1.7556535764959265	1.410320821342265	1.7532202485363204	1.0753075609974316	0.992523928724715	1.4828472501309449	2.01611111118503	0.8683674843550527	0.9510607058409368	2.0685455672749327	1.003897987147942	1.7442709949655224	1.59814253009582	1.27407737893881	1.5182480630005728	1.2457329427604225	1.1471182094218888	1.6087022830782525	1.1439764637162169	1.7705133886538476	2.099443123769188	1.072109887906722	1.2556730374251863	0.8839961887166338	1.0713750390227774	1.6194118519529763	1.587299187179334	1.2809360836348094	0.511256950265917	0.9703737606249404	1.5600306534079016	0.8240686060654643	1.527313972552451	1.5800893813169397	1.7347800739639525	1.094895875977543	1.1858761608189337	0.6999985309811614	1.741817006636905	1.424139627973505	1.4581938302055124	1.4255086953542826	0.8305120817174483	1.1457167642378223	1.3307859455778326	1.1479244524142118	1.2211004667172212	1.126121887435822	2.027881203674992	1.9958314004060824	1.6293218934973726	1.5120662413407702	1.026872221650595	0.8140212517296812	1.1749207135628028	1.3704970435433572	1.4579266407168874	1.0553691917302357	0.9513786454464616	0.9352438425474796	1.725302341194145	1.49662372811859	1.9295035095775923
6	1.25555595888648	2.16761908666471	0.994010163004299	0.812986049587168	1.91870432650482	0.509853821372428	1.02490704197241	1.79613194822621	0.657866528283343	0.443181665539544	1.84878431941499	1.79751046479079	1.60091905059604	1.65763785144685	0.518382395775237	1.6013048600501	1.76881193518698	1.77223907228941	1.67086303473091	0.328913251998059	1.37887172782318	0.799912351872046	0.577846237166876	2.14860725258451	0.587999554257585	0.985104147306281	1.71841403952427	0.687432117748215	1.5032103862425	1.85043710180346	1.02101758357236	1.08712607049166	3.00368582194231	0.660410067974538	1.18268555591817	1.69263153777987	1.94615431796591	0.370028397838176	1.41417613371361	2.04833962510551	1.10273281491177	0.45684901989585	1.28306019611631	1.32471894117007	-1.91908485002168e-05	0.609643748731935	2.55769483967737	0.837035021128951	1.52094488843953	1.12020398834153	0.738424885110921	0.763404474002271	1.11069175511675	1.49892266851851	2.07649582233378	1.04644457559356	1.81323820011079	1.90858053624891	1.30610748099892	1.83388413099768	0.841641197922511	0.36158762998162	1.7859306663008	2.13800600612967	2.12259195512912	-0.323845423522764	0.816336800844928	2.2618866770423	0.790558469724916	1.79608963686244	1.99266723862212	1.90382189902653	0.586899166863555	0.918266744135077	0.51479045197604	1.11545370322933	1.27234525517549	1.03109679667709	0.53732709814473	1.02675470513251	0.763845745551453	1.01777600502021	0.925188950925928	1.49538792645358	0.692676471120208	2.02342257409385	2.31888681046736	1.65507830272951	0.929027509778851	1.79862968370708	0.487360143897488	1.57771946946896	1.65943911745271	1.62319122681895	1.58280140954547	1.10732859890759	0.350394917675821	1.61284901933908	0.976573969715099	1.59421161515597
7	1.346879145259615	2.5216398499552604	1.26163759271769	1.2457917493566597	2.171470839691475	0.6670757403111389	1.2530440212046965	1.20883440422185	1.627373442108105	1.1735163523790235	0.7400498609229755	1.9832789049535	1.4627811771489725	1.0940854221253251	0.7393165960715951	2.03461510510997	1.17260924689652	1.224887988152225	1.713562310706365	1.4209204682368366	0.9184907157547444	1.185127915176325	1.0805506179994264	1.473837887126365	0.6859595238960745	1.0777404254310576	1.4653617594737849	-0.170615963782094	1.9388096278124	2.2487378400531046	1.75421720394125	1.71334971096891	2.149855616239075	0.671679826946738	1.314605180847105	1.511143386326385	1.7403664962117698	1.112658567661558	1.8327717081549748	1.0366924330784926	1.1311483563771652	1.01513479305103	1.4683034016417151	2.2875047286154957	1.253792549273273	0.5209330551030988	1.27649497102796	1.03214662138043	1.0867799522886763	0.304933580403677	0.759352898102016	1.511198845238415	1.9141135981800952	0.664289701184178	1.87114278591566	0.955387414232103	1.61390733763258	2.10764140829243	1.6444215003987916	0.1817275271349537	1.94192904236327	0.8910713254397464	2.00129678045331	1.70150776819426	1.793939021614475	0.8952476877203139	1.425646859236886	1.0933221532060982	1.240725794486908	1.163464839654147	1.44849436382957	1.35363584807129	1.3489063258691274	1.9012303787565077	0.1712286203156049	1.99531533127861	1.31514609880472	0.889540688673756	1.80389076396365	1.121747929267454	1.397467763251845	1.5764955828832798	1.1372096084401049	0.941601462324136	1.156843993905029	1.51142767580012	2.176863984683925	2.179975250849835	1.2048145728626745	1.676058364257155	1.661504327623605	0.9838742247745236	1.699030272782375	1.203658294325016	1.4028156546608148	0.986419626136835	1.88545263902683	1.6178495603006549	1.0759691147371997	1.75047534000696
11	1.6437220305100733	1.74862707485975	1.7272712100347667	1.0382108766571092	2.0192659331793004	0.6481947903301662	1.230611266767213	1.3057060539895062	1.3353754203493164	1.3482219451574178	0.996803857284596	0.9302387763155514	0.9720509102596476	1.0294481581242378	1.123444200866007	1.7159411844892674	1.261637724814003	0.8111902880031127	1.6356534924754833	1.4697593719949766	1.2385747548239223	1.1321370090613965	1.2671182702190738	1.8863002310188175	1.6587539266869031	1.6203165367302734	1.4893313452661332	0.5102782344106603	1.91114988871879	1.7668595658717037	1.315789301541858	1.97495480680385	1.5428477363567967	1.2859773511444	1.2223197197766351	1.4030394239742836	1.5281933825446066	0.4046668222770007	1.6356568157985467	1.2800381223276098	1.183248682078915	0.8424031144650446	2.15896374153461	1.4434094750131232	0.670326269117585	1.4456882587732078	1.42652276350385	1.28484470985461	1.554967694020543	0.8097221689735047	1.6497063522462767	1.66500255204991	1.7517215578485634	1.016651494830887	0.8806625770936337	0.5866931549513362	0.9683843485680192	1.8288085491038368	1.1910989818089206	1.2807507942008032	1.6118218208121735	1.168387951372989	1.17430273985238	2.23720822934116	1.7165235187221335	1.1743810768503062	1.4116716955176354	1.4514200041607366	0.985760934102666	1.3355434714918193	1.5213283571264	1.7857351777843478	0.8935227442756539	1.1999407448826886	0.8785323031959053	1.5680599515031732	1.6214433641120134	1.0729826603356944	1.337330880434607	1.123103892254277	0.356554264297834	1.4008829000569334	0.6774991800873367	1.1459515495228236	1.33289055431409	2.26840465463924	2.38499157401808	0.889085485985272	1.0420828254914634	1.6601763790427766	1.097196523898168	1.1276324682370624	1.233854034025012	1.097235891693899	0.9091222785220076	0.9677639129340232	1.46967266209491	1.1584780857700867	0.9706782304625656	1.633221860291653
12	1.71025039748401	1.755336729110995	1.4406103910325376	0.6389375634724606	1.35712904047688	0.890605919318072	1.18103939875771	1.65089964356654	1.3493287462858898	1.59660897981236	1.73663319029962	0.7479539250062015	1.23755821752599	1.714477987273405	1.5091608877307603	2.091037697873105	1.310727753516135	0.446193714684993	1.444165537301815	1.4083368050055154	2.165087550160345	1.1235965304596824	1.81771273692108	1.6840339980975552	1.784643495594235	1.94472755617089	1.058380762298352	0.5771112864507124	1.83486284950927	1.66430497259375	1.55317415415789	1.7933384026865848	1.6710576705029152	1.36096352697831	1.239875684574138	1.437246345452315	1.747512802241245	0.8021089734703901	1.5471184452416749	1.84007533706764	1.5798055557588	0.5588468045324435	1.944794778911855	1.552984023761605	0.971885657746173	1.514643348904735	1.916417136475075	1.680917218999265	1.642451633568475	1.752210531539575	1.1433434583676083	1.8785408677793	2.07441493299699	0.9334495345625328	1.561743077250165	0.7141965989692094	1.4129275904941905	1.636683696169205	2.0535347711754097	0.7124791028334065	2.137218682935515	0.7581593820855665	1.23701217339614	1.2655332636248815	1.0543878123478685	0.9447508484328137	0.730939664633793	1.0646082890117066	0.9122757485496196	0.9349994636803324	1.611455474553745	2.1802957271644603	1.70372331880346	1.259397859945665	1.2231059288064443	1.40131579744215	1.909006059384465	0.9816507812118124	1.38721968209401	1.341524921578885	0.7780487485470724	2.203381585083345	0.9507970793515764	1.056575729994521	1.139183352082196	2.16064452576697	2.55099239556829	2.0015813631639947	1.1302011599834605	1.006008412821901	1.0630866552446394	1.33242821563098	0.904061270241498	1.167462865998565	1.3248391317445911	1.0656911190336456	1.351976197356475	1.386669310903895	1.494558468755175	1.5329823446918551
14	0.701539570418794	1.63096319983654	1.46951950935208	1.15914309186972	2.19545498648043	0.902852633631508	1.15185631139191	2.43418482814979	0.813125467360996	1.30869478912672	0.826772374855331	1.25099433271434	1.85404255467412	1.05306669812534	-0.113330536350163	2.1763944391635	2.06799036231989	2.01977094694546	2.04643165586099	1.15814750717645	1.63989331532769	0.862080338965656	1.43459344972727	1.65303645106883	1.9150490936312	1.32922661225869	1.19065821305634	0.886016063582461	2.04852053001648	2.20974215441853	1.20515740852365	1.34465330350034	2.85320033764442	2.08805650937275	1.20617795340212	1.45520060963721	1.84627265569486	0.555674520193279	1.34355542795701	1.44149606785434	1.05441297897442	1.13982336562731	2.30212849924438	2.65549849344316	1.11096596008844	1.03240255863565	1.06456196520764	0.526281490841091	1.60918354428705	1.15644364166971	1.25664467289629	1.28101220491693	1.53426835251208	1.53010559579715	1.18510256474824	1.08892239052069	1.55535714400192	1.933607143708	0.554936470456585	1.05124374680148	1.27469804300622	1.62996893219677	1.49989585347464	1.87055299545181	1.25472597617593	0.569925637410068	1.99162227276338	1.54439837419106	1.2728396989515	1.29146546504979	0.980928634327739	1.76827378433928	0.394214063956513	1.74119071516861	1.21086783441547	1.65773388303294	0.718725787864691	0.786732315941541	1.86448904703016	1.58828373617664	1.07663157974576	0.949308888061517	0.536978985121177	0.551575278887389	1.23242749642197	2.30744936860726	1.98403038769031	1.41398868430145	0.716978869708352	1.17819768937801	0.265944951170249	1.32434110005221	1.09818342393453	1.98757097513759	0.696367834094078	1.29509751110407	2.14837601510728	1.56684500584214	0.603329506298813	2.31455223071958
