	gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
1	0.973380301571787	2.423213295555016	1.428899385120797	1.208159297519805	1.1657381442114096	0.9734169268834704	0.9272240762485714	1.1145243555700783	1.5481979461458688	0.58739529462615	1.2300923113583635	0.8397863320459024	1.323776613238374	1.557892502203593	0.811236009552192	1.2756609278132878	1.749319462131158	1.359582530816836	1.719017918705988	0.4864168601201785	1.400264659746172	1.02749636406369	1.2101687511810522	1.53959134167215	0.7749456402830934	1.3504513034928962	1.134825578408876	1.1245359497135583	2.002125005867182	1.807476100344222	1.7769947218734532	1.498345037981161	1.757495127346126	1.317563815321243	1.2678202111686807	1.1468820674767288	1.7147508315083058	1.508736623933882	1.4436335025963258	1.2581880437111628	0.9207001425006874	0.9817808363647704	1.615477844315583	2.128951865547084	0.9396273652209168	1.475807958039559	1.2104600435952153	1.191431016645164	1.6623997080065478	1.228951454830576	1.0271856661084395	1.1735414153416277	1.714261016669918	1.815556858680074	1.56715118878414	1.364901467127598	1.743638387923054	1.4698216271013198	1.0129810826204693	1.226785119766585	1.1575207596466557	1.0118229462046966	1.645285943315562	1.778933700228594	1.263552872963417	1.391996283883407	1.0110299954930253	1.86931820025146	0.8603622922266696	0.8492974877021828	1.739160471975748	1.4498371417439564	0.8816823485269024	1.4525475363545388	1.3791036613110987	1.2592482610488362	1.4456226083482977	1.3411376503654346	0.9631681909171574	0.4587885899495749	1.3418667295408269	1.308806009732923	0.6881666002476405	0.9957136445036456	1.0897793363778596	1.5862102699281	1.711793603479824	1.5555667070305197	1.0802618212454822	1.390893349582588	1.2617532463715804	1.1821202903838877	0.9193380557473034	1.3424673029329262	1.3774410855718104	1.0278132479881692	1.712408820960912	1.453044221535674	0.9922205824824804	1.880069581275574
3	0.8209094307621054	2.01147730762673	1.2492986135704176	1.1814452214653317	2.1328010708414444	0.9793417519267182	0.7822527949156717	1.1959371401420935	1.4387739885716937	0.6917917732712352	1.2440063022020278	1.3278773651659983	1.001607305296751	1.4445440553221078	1.2984605980096766	1.1692647606297288	1.532259605817798	0.915359068978642	2.1260082444301136	0.8676554097064626	1.829930427965694	1.008676059723411	1.4019185129232334	2.0651997453411743	1.503883008610008	1.2546966314772638	1.2981282156408624	1.0680460309914015	1.938309373156112	1.6662411919720896	1.3173649023925282	1.2198690038141198	1.949656907626902	1.1006776893617514	1.2442867891501246	1.313506319780576	1.619204374531832	1.2479455285430738	1.473219536609818	1.425062390810068	1.2004835652406254	1.633573553211273	1.7489244670272277	2.294227060948624	0.9724556541726996	1.099117324359986	1.511716873432654	0.9546747256344792	1.7265937863247545	1.191582569265199	1.3275511430968918	1.2381006631457996	1.3847007813488303	1.1288661539230087	1.5953757720080766	1.448623681659986	1.439187032523097	1.611708759615946	0.8996327844441451	1.2370505153966256	1.4878759106085853	0.8124448949594738	1.3563479581366311	1.596817619863964	1.1158514123585617	0.8384052964127262	1.2633754041085363	1.4346402238099032	0.7985102642777754	1.477194243718746	1.040221442031296	1.79878359519762	1.28809084850054	1.3584635053774954	0.98366618048288	1.525967626388772	1.4783494195523113	1.1504033531411844	1.213406035358739	1.3169387495077882	1.3055687822734892	1.3381360010567005	1.1723586939434585	1.4578858995215478	1.08209348994144	1.71025975475188	2.029992404966986	1.843419307105268	1.2387948479456945	1.453696996105852	1.1604377428026946	1.152624228645044	1.089500927259901	1.407118870164218	1.0751386292220386	1.1652426320586944	1.6657685228121095	1.790623535409896	1.705376381605913	1.432901629950594
7	1.346879145259615	2.5216398499552604	1.26163759271769	1.2457917493566597	2.171470839691475	0.6670757403111389	1.2530440212046965	1.20883440422185	1.627373442108105	1.1735163523790235	0.7400498609229755	1.9832789049535	1.4627811771489725	1.0940854221253251	0.7393165960715951	2.03461510510997	1.17260924689652	1.224887988152225	1.713562310706365	1.4209204682368366	0.9184907157547444	1.185127915176325	1.0805506179994264	1.473837887126365	0.6859595238960745	1.0777404254310576	1.4653617594737849	-0.170615963782094	1.9388096278124	2.2487378400531046	1.75421720394125	1.71334971096891	2.149855616239075	0.671679826946738	1.314605180847105	1.511143386326385	1.7403664962117698	1.112658567661558	1.8327717081549748	1.0366924330784926	1.1311483563771652	1.01513479305103	1.4683034016417151	2.2875047286154957	1.253792549273273	0.5209330551030988	1.27649497102796	1.03214662138043	1.0867799522886763	0.304933580403677	0.759352898102016	1.511198845238415	1.9141135981800952	0.664289701184178	1.87114278591566	0.955387414232103	1.61390733763258	2.10764140829243	1.6444215003987916	0.1817275271349537	1.94192904236327	0.8910713254397464	2.00129678045331	1.70150776819426	1.793939021614475	0.8952476877203139	1.425646859236886	1.0933221532060982	1.240725794486908	1.163464839654147	1.44849436382957	1.35363584807129	1.3489063258691274	1.9012303787565077	0.1712286203156049	1.99531533127861	1.31514609880472	0.889540688673756	1.80389076396365	1.121747929267454	1.397467763251845	1.5764955828832798	1.1372096084401049	0.941601462324136	1.156843993905029	1.51142767580012	2.176863984683925	2.179975250849835	1.2048145728626745	1.676058364257155	1.661504327623605	0.9838742247745236	1.699030272782375	1.203658294325016	1.4028156546608148	0.986419626136835	1.88545263902683	1.6178495603006549	1.0759691147371997	1.75047534000696
8	1.0972036173690125	2.3627463736917957	1.191923287729375	0.9688390239401996	1.4692239864191334	0.9567964703490446	1.732503399276215	1.41413298632474	1.583100781112555	0.7351729186276359	1.007166624159226	1.8403242193051497	1.2015184415335094	1.487964649857845	0.774662027063677	1.452343647286134	1.28555901090001	1.394184826924205	1.6575184218095749	1.2135805012372065	0.9076311211517036	1.30923968610311	1.2462681832965852	1.96401976468566	0.6740351122476596	0.8789452406328225	1.6437063037113049	0.0860870283250674	2.463727998570725	2.043909111311605	1.567202038025725	0.9929560075379572	1.58613621771997	0.70108429058624	1.37689679954652	1.6426315994782	1.4970806583436649	1.384438780410035	1.38972024330908	1.596183664782365	1.2757605656570852	1.10322844537856	1.67302706706477	1.81845323474416	0.688288545914493	0.4880958199286778	1.17322487497836	1.18331693616172	1.857685481144375	0.453780945716581	0.706404423489948	2.17025761165606	1.604791085184475	0.7898803892262135	1.508013022371275	1.1920545060615	1.18301030728623	1.230630621266849	1.0363233248788164	0.6773015872347657	1.73772682875025	1.0616271046592765	1.9996877365093049	2.22829069200922	1.6068645359072402	0.751398600718949	1.183771799251151	1.402850246390823	1.866110178300935	1.252998899756582	1.36311598345467	1.50696149723718	1.307114585317728	0.7007045686725785	0.2292527893132593	1.392144526146774	1.33561605118272	1.1288112026680177	1.7232815581655352	1.135795044622724	1.395780950311075	1.6825325514914349	1.290202331881255	0.7337879647505705	0.996794583485694	1.655178338554835	1.7236372242649152	1.4543341747291534	1.67085663548119	1.9789713829183	1.747073652857365	0.523567022902376	1.317076951873615	0.9591076759138756	1.50671443327666	0.630233828369025	1.9507692311129696	2.068661890376905	1.3519949379164895	2.29023910363413
9	0.85171842288777	1.426813793348055	1.66123691567532	1.3429905112828049	1.882352872700975	0.636671010441983	1.749407246930565	1.2886124448292682	1.04411960663287	0.5074606203054715	1.1979158213908476	0.7919325031333364	1.1157393843650505	0.657994627788913	0.2352722648458607	1.414455414474621	0.5276150818786115	1.4890983191821126	1.39161586349604	0.687579759957906	0.754143229221289	1.1912967560982302	1.134648557204414	2.506132906624555	1.21551773889505	2.21281915837599	0.5626175926947675	1.20850534229843	1.98361114196324	1.520265587102285	1.235459621470365	0.9561840183585856	1.0863113271585625	1.155922232985008	1.59372929182684	1.47321320903742	1.59660584819033	0.5137824643405176	1.368827261562155	1.3198190292798744	0.9135620616687504	0.7672203936838098	1.2151720134182675	2.1946712909110757	0.5542876418255525	1.032151825702571	0.960185894640858	0.665203049808014	2.398603038188835	1.3612424051473075	0.8663342271715326	0.9714185190886472	1.124410662327495	1.5940690648390898	1.860583667494404	1.1345479040105504	1.726403155536125	1.45141179804743	1.074196400887447	1.169537788117664	1.587901781585785	0.9385191111948156	1.999426487702255	1.24654646496322	1.086565437352814	1.095860185091417	0.891947677900778	2.134713150508675	0.9948334194585275	1.666409702485	1.02553929717779	1.89171738298327	1.7167195072851	1.52775838126875	0.8348143094801874	1.77487601705006	1.5256713284198749	0.759887732760978	0.5118039596909575	1.1902972073840798	1.62736922907557	1.5949607002471349	1.166602952081582	0.622038314273777	0.945573571171684	1.622196172848825	1.5724924592928549	1.575089788093575	1.046001995300764	1.4687077781021611	1.479474518936035	0.907288847306989	0.977874104713884	1.44288192876307	1.0115121405361869	0.55621138315247	1.565256227598645	1.825928603738445	1.2341560917786103	1.484927916538735
11	1.6437220305100733	1.74862707485975	1.7272712100347667	1.0382108766571092	2.0192659331793004	0.6481947903301662	1.230611266767213	1.3057060539895062	1.3353754203493164	1.3482219451574178	0.996803857284596	0.9302387763155514	0.9720509102596476	1.0294481581242378	1.123444200866007	1.7159411844892674	1.261637724814003	0.8111902880031127	1.6356534924754833	1.4697593719949766	1.2385747548239223	1.1321370090613965	1.2671182702190738	1.8863002310188175	1.6587539266869031	1.6203165367302734	1.4893313452661332	0.5102782344106603	1.91114988871879	1.7668595658717037	1.315789301541858	1.97495480680385	1.5428477363567967	1.2859773511444	1.2223197197766351	1.4030394239742836	1.5281933825446066	0.4046668222770007	1.6356568157985467	1.2800381223276098	1.183248682078915	0.8424031144650446	2.15896374153461	1.4434094750131232	0.670326269117585	1.4456882587732078	1.42652276350385	1.28484470985461	1.554967694020543	0.8097221689735047	1.6497063522462767	1.66500255204991	1.7517215578485634	1.016651494830887	0.8806625770936337	0.5866931549513362	0.9683843485680192	1.8288085491038368	1.1910989818089206	1.2807507942008032	1.6118218208121735	1.168387951372989	1.17430273985238	2.23720822934116	1.7165235187221335	1.1743810768503062	1.4116716955176354	1.4514200041607366	0.985760934102666	1.3355434714918193	1.5213283571264	1.7857351777843478	0.8935227442756539	1.1999407448826886	0.8785323031959053	1.5680599515031732	1.6214433641120134	1.0729826603356944	1.337330880434607	1.123103892254277	0.356554264297834	1.4008829000569334	0.6774991800873367	1.1459515495228236	1.33289055431409	2.26840465463924	2.38499157401808	0.889085485985272	1.0420828254914634	1.6601763790427766	1.097196523898168	1.1276324682370624	1.233854034025012	1.097235891693899	0.9091222785220076	0.9677639129340232	1.46967266209491	1.1584780857700867	0.9706782304625656	1.633221860291653
14	0.701539570418794	1.63096319983654	1.46951950935208	1.15914309186972	2.19545498648043	0.902852633631508	1.15185631139191	2.43418482814979	0.813125467360996	1.30869478912672	0.826772374855331	1.25099433271434	1.85404255467412	1.05306669812534	-0.113330536350163	2.1763944391635	2.06799036231989	2.01977094694546	2.04643165586099	1.15814750717645	1.63989331532769	0.862080338965656	1.43459344972727	1.65303645106883	1.9150490936312	1.32922661225869	1.19065821305634	0.886016063582461	2.04852053001648	2.20974215441853	1.20515740852365	1.34465330350034	2.85320033764442	2.08805650937275	1.20617795340212	1.45520060963721	1.84627265569486	0.555674520193279	1.34355542795701	1.44149606785434	1.05441297897442	1.13982336562731	2.30212849924438	2.65549849344316	1.11096596008844	1.03240255863565	1.06456196520764	0.526281490841091	1.60918354428705	1.15644364166971	1.25664467289629	1.28101220491693	1.53426835251208	1.53010559579715	1.18510256474824	1.08892239052069	1.55535714400192	1.933607143708	0.554936470456585	1.05124374680148	1.27469804300622	1.62996893219677	1.49989585347464	1.87055299545181	1.25472597617593	0.569925637410068	1.99162227276338	1.54439837419106	1.2728396989515	1.29146546504979	0.980928634327739	1.76827378433928	0.394214063956513	1.74119071516861	1.21086783441547	1.65773388303294	0.718725787864691	0.786732315941541	1.86448904703016	1.58828373617664	1.07663157974576	0.949308888061517	0.536978985121177	0.551575278887389	1.23242749642197	2.30744936860726	1.98403038769031	1.41398868430145	0.716978869708352	1.17819768937801	0.265944951170249	1.32434110005221	1.09818342393453	1.98757097513759	0.696367834094078	1.29509751110407	2.14837601510728	1.56684500584214	0.603329506298813	2.31455223071958
15	0.7985893361679914	2.35948696068709	1.089335697099965	0.9150593296429862	1.7317566132910474	0.7920624826096407	0.8633539017066869	1.7382399066139176	1.3266569345931123	1.165290952316108	0.7082421443815633	1.1044209790775572	1.9368439376890727	1.46007669029365	1.1161379700352392	1.207701335931224	1.627798527161792	1.2457309613862146	1.498046878279195	1.1537588794201787	2.19271863039721	1.056165542871057	0.9545530776320876	1.7252165853381225	1.0814867580985583	0.8959376284407647	0.9159408009559404	0.989765741214599	1.8269293481549225	1.582367861336195	1.0079326229063597	1.157183205915859	1.70955367550008	1.049444870463935	1.1753056343571615	1.2254278921092765	1.630806353206255	1.0407487165772444	2.2022392577423773	1.551722380876085	1.270042976553315	0.9492937382387344	1.5044170282334175	2.3467236820789323	0.8293238984797126	1.3318274529163638	1.372503335687745	1.4681663159926197	1.3687601341271456	1.4657655969345724	1.009563987406798	1.328121539258899	1.2125271039998151	1.2669576329123802	1.3846266720905729	1.3369744553209348	1.5360122388753472	1.5783668786653022	1.5387451242502193	1.2994445262543608	2.007776511961045	0.8078786409546103	1.6867785117983851	1.8757375511522172	1.4800168828305995	1.1213742806050362	1.113062593030481	1.7884181669565904	0.6888172680495158	1.2677845163589598	1.2014082620952309	1.3097863564619028	1.0703129754500953	1.0678687572760277	0.9170306816079749	1.551270801764664	1.5809753446299324	1.112306092294166	1.1920437378556028	1.17343601929039	0.8854097256206405	1.6537923447509848	0.7620856320066365	1.2738827258183425	1.2521126137456298	1.7358098180919523	1.0876459335256037	1.0357565814624596	0.9347942742002212	1.583415905195285	0.6763014227051696	1.265109971930785	0.9177597350473896	0.922919860689112	1.06552310181834	1.0622491020866722	0.9615522641353176	1.542908359299395	1.4920670392054476	1.3457913916661448
17	1.42802955717882	1.2260892867656	0.436155814171265	0.521400491454294	1.14661804676592	1.01616539579273	0.859886502492675	1.59472039997422	1.17353699361107	0.703084314944603	1.17480135665507	1.24130048540627	1.71691609818213	1.05592850368362	0.590287770659303	0.973892262894707	2.36863059445945	0.736739505738978	2.36164121544067	1.13903281492328	0.741065779585785	1.41573054569067	-0.304328399528478	0.283695799994692	1.59920153697822	1.25275283601049	0.936823444025385	0.635244150443921	2.34261651878559	1.45711362351085	0.805929479843263	1.96933854573755	1.20615037373721	0.66468044981297	0.888386502027947	1.06340026836145	1.46214125571241	1.60471144123244	1.87384082078779	1.25426680312974	0.216874013408204	1.59874800985278	1.57291094115424	2.34212272174103	1.81653526485798	2.10741812185098	0.393163789098165	0.572260825558136	1.00601431062763	1.76220292238947	0.910553692628247	1.85203172657151	1.09231351970839	1.61225869735691	0.487040727361323	0.984849111014856	0.61945006628879	1.63949140642518	1.08397470133446	1.06636731378446	0.583869005370654	1.44144352413192	2.11254534726639	1.96470455031511	0.141083458098061	1.08965750078001	1.28556186213374	1.85437845525969	1.24177990783935	1.06871038364344	1.64908790157425	1.63369176195162	0.385582235125139	1.93653423218083	0.801396298358208	1.87813619453671	1.04376719061986	0.0852454254105042	1.73738336024554	0.967733453524953	0.241143910221027	0.677505241902498	0.81066482409808	0.530885334005827	0.915078444361318	1.97782858605696	2.00322746310052	1.81272521661486	0.414620085525238	0.823929505551101	1.33080572196147	-0.149446802228053	1.02487776125918	2.19328959834549	1.0241931081845	0.619887901039089	2.07202061269214	0.520193335970648	0.793275261757728	1.3223834174779
18	1.56444090765106	2.30705476579648	1.6383019132135148	0.851116005793467	2.159521838194895	0.7761087113727775	1.852420824852155	1.57642424048841	1.615708710818725	0.895892902159731	0.7679325059885546	1.0175286652017317	1.8965536051331704	1.4204315503427103	1.9038069491069505	1.52534374150652	1.78014312609462	1.19969594593673	2.265179796259305	0.6883836701508309	1.5366523763481486	1.18561429470893	0.7800604277769395	1.67775405179115	1.0068680670652617	0.9353272848963872	1.0393798202193203	1.0993046407526936	2.210021005202405	1.453422964573965	1.5400302790948048	1.409293619149615	1.272634631491695	1.22854354892787	1.0827460153727284	1.0361165411025757	2.34603892508042	0.9052346203895468	1.787347077081505	1.019563657785846	1.430467138926695	1.52646971196792	1.728376205675875	1.980893828167495	0.2840945851330437	1.172534314688194	0.959394201796671	0.9957561341797264	1.779289138664985	1.211925284464886	1.079173485621064	1.64974565918671	1.897911968100715	1.669337053822035	1.1601445018261876	1.6171615322021156	1.58668729359928	1.806787373399775	1.20283863980783	1.0050404072378964	1.62425945735481	1.825191270925135	2.018401364131965	1.16386348511831	1.475505144289621	1.67923942493924	0.645238613476363	1.60661395528342	1.821825230897515	0.9641814552498984	1.1129985952956112	2.134695735191645	1.3404973369844209	1.454872987712005	0.7131407889218453	1.56653352075956	1.9902515275515351	1.586096622675695	1.23750721573819	1.1022717280264431	1.51020147776337	1.5798611922156849	0.9574418351403452	1.075940185851512	1.0818617691819017	1.9173722452804751	1.970381432214	1.2010796773840768	0.881174363928221	2.1186767527516297	0.8940570977889555	1.000519130898728	0.963659823772698	1.253144038697721	1.55910578258593	0.8766642422946125	1.11019816272889	1.3217903027023037	1.418883233264495	1.57674646180876
